Item_Identifier,Outlet_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,years,Item_Outlet_Sales
FDC59,OUT045,0.8409898674512628,0.6666666666666666,0.16669062388406636,0.3333333333333333,0.3461837894121964,0.6666666666666666,0.5,1.0,0.42548300017898155,0.5834401552901941
FDB12,OUT049,0.5794917007495013,0.6666666666666666,0.32117628284930677,0.5,0.5686242287317724,1.0,0.0,1.0,0.5586639656001173,0.683326658982253
FDU26,OUT035,0.8409898674512628,0.6666666666666666,0.12975661253610438,0.6666666666666666,0.6163893566220353,0.3333333333333333,0.5,1.0,0.3237224473450442,0.5134019543441749
NCF30,OUT018,0.8525151927792567,1.0,0.38599822794141087,0.8333333333333333,0.6444027222051689,1.0,1.0,0.0,0.0,0.5903717355333192
FDX20,OUT013,0.31104697500265566,1.0,0.12949454075695166,1.0,0.9272906993838803,0.0,1.0,1.0,0.9491638012385146,0.8223234672841523
FDN02,OUT035,0.8331907127979608,1.0,0.22477412501638136,0.5833333333333333,0.8820459824142493,0.3333333333333333,0.5,1.0,0.3237224473450442,0.8513171444533277
DRC27,OUT010,0.7175195857115293,1.0,0.2961458639231432,0.6666666666666666,0.9615620613424056,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.3345723457172245
FDZ38,OUT019,0.6586315517838741,1.0,0.04265876110568066,0.6666666666666666,0.7932534435362224,0.3333333333333333,0.0,0.6666666666666666,1.0,0.5447238659448449
DRH25,OUT010,0.9142115695311255,1.0,0.07438006482444212,0.25,0.24525738887178838,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.07443543153286747
FDK21,OUT046,0.3568491631946542,1.0,0.03048902249278808,0.9166666666666666,0.9703255994393691,0.3333333333333333,0.0,1.0,0.6372605002446154,0.7536635730153028
FDT01,OUT049,0.7104449578545042,0.6666666666666666,0.56169040323243,0.5833333333333333,0.891463282147118,1.0,0.0,1.0,0.5586639656001173,0.803065751125401
FDZ09,OUT049,0.874967917743821,1.0,0.31986881989207566,0.9166666666666666,0.7724994822780133,1.0,0.0,1.0,0.5586639656001173,0.7595681668270334
DRL37,OUT018,0.792719909921491,1.0,0.16318840189224704,0.25,0.1609053320472449,1.0,1.0,0.0,0.0,0.27596700946718644
FDN49,OUT018,0.8619653169009565,0.6666666666666666,0.38288076685962735,0.3333333333333333,0.13452236003902684,1.0,1.0,0.0,0.0,0.29992048974432883
FDC22,OUT045,0.26789133425663847,0.6666666666666666,0.4162875859781616,0.9166666666666666,0.853309238655215,0.6666666666666666,0.5,1.0,0.42548300017898155,0.8190924025073126
FDT33,OUT018,0.3490227120769205,0.6666666666666666,0.1039283214347309,0.9166666666666666,0.7759848980332227,1.0,1.0,0.0,0.0,0.6714509626541426
NCB43,OUT018,0.9641583403063492,1.0,0.3054874612439073,0.8333333333333333,0.8382453861931709,1.0,1.0,0.0,0.0,0.7727845031943105
DRI25,OUT027,0.6586315517838741,1.0,0.10273508817910534,0.25,0.2770169212703115,1.0,1.0,0.3333333333333333,1.0,0.4862164386730007
FDD21,OUT046,0.5281619121878598,0.6666666666666666,0.09308791605303322,1.0,0.5995382417257753,0.3333333333333333,0.0,1.0,0.6372605002446154,0.8284145205881531
FDS23,OUT035,0.011270308727858391,1.0,0.42894748121985377,0.08333333333333333,0.6516996172915972,0.3333333333333333,0.5,1.0,0.3237224473450442,0.6554304027845651
FDS13,OUT010,0.22667758967335838,1.0,0.6346024951942342,0.5833333333333333,0.9971947900507621,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.3472362067910736
DRI03,OUT019,0.6586315517838741,1.0,0.12104851318861566,0.6666666666666666,0.8081530122095946,0.3333333333333333,0.0,0.6666666666666666,1.0,0.5118360980943258
FDU58,OUT045,0.2410356071067028,0.6666666666666666,0.0,0.9166666666666666,0.8327741122563648,0.6666666666666666,0.5,1.0,0.42548300017898155,0.7530689407294134
FDL09,OUT027,0.6586315517838741,0.6666666666666666,0.3880010998354315,0.9166666666666666,0.7826218170640256,1.0,1.0,0.3333333333333333,1.0,0.5706561730684222
FDS12,OUT010,0.44797847084402154,1.0,0.8874749951999286,0.5,0.6529400583487637,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.22258092285416597
FDP03,OUT013,0.07947248904209037,0.6666666666666666,0.18613841329146502,0.16666666666666666,0.6368596942052966,0.0,1.0,1.0,0.9491638012385146,0.40379805105701894
FDI21,OUT027,0.6586315517838741,0.6666666666666666,0.17152944483719446,0.9166666666666666,0.33322743397881993,1.0,1.0,0.3333333333333333,1.0,0.6479957399585853
FDW45,OUT046,0.8895150918671468,1.0,0.11879435239487783,0.9166666666666666,0.7241168183994855,0.3333333333333333,0.0,1.0,0.6372605002446154,0.8065369146464135
NCA18,OUT010,0.5154689171605795,1.0,0.28582505873456654,0.8333333333333333,0.6110725590222517,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.3247643381444193
FDN32,OUT027,0.6586315517838741,1.0,0.047154210840184306,1.0,0.8306097327307662,1.0,1.0,0.3333333333333333,1.0,0.8382549454162022
FDR15,OUT027,0.6586315517838741,0.6666666666666666,0.10133064325512407,0.16666666666666666,0.7429600366089137,1.0,1.0,0.3333333333333333,1.0,0.7895846247548032
DRK11,OUT049,0.38135512547265127,1.0,0.03283025328700595,0.0,0.7310043865600688,1.0,0.0,1.0,0.5586639656001173,0.6803639477907745
DRG49,OUT018,0.3490227120769205,1.0,0.20624831900055904,0.25,0.9555797227674829,1.0,1.0,0.0,0.0,0.7014534343503981
FDD29,OUT046,0.6350899754176278,1.0,0.05606279683446085,0.75,0.9735353041522736,0.3333333333333333,0.0,1.0,0.6372605002446154,0.7077200575479455
FDE33,OUT010,0.9363298475723774,0.6666666666666666,0.25299060922958205,1.0,0.4400553472565165,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.25975543210905827
FDJ58,OUT010,0.7968827667483493,0.6666666666666666,0.5366896958438696,0.9166666666666666,0.7995659552846508,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.4585698316814443
FDM46,OUT049,0.31104697500265566,1.0,0.487883581979854,0.9166666666666666,0.5107417077667904,1.0,0.0,1.0,0.5586639656001173,0.6561626675979891
FDD23,OUT035,0.4758245708351496,0.6666666666666666,0.1482267531929656,0.3333333333333333,0.8360148878476918,0.3333333333333333,0.5,1.0,0.3237224473450442,0.6903494491958341
DRM35,OUT027,0.6586315517838741,1.0,0.21347550968426812,0.0,0.8147819088588091,1.0,1.0,0.3333333333333333,1.0,0.8663160343549995
DRC25,OUT018,0.14855392709113846,1.0,0.13872696941695237,0.25,0.4683435299735983,1.0,1.0,0.0,0.0,0.6119466491458357
FDL36,OUT049,0.7757954947655119,1.0,0.23202150809589306,0.5,0.49175709647311727,1.0,0.0,1.0,0.5586639656001173,0.7050630364831213
FDD41,OUT013,0.25603962997003826,0.6666666666666666,0.2654990599801795,0.75,0.5671491632786294,0.0,1.0,1.0,0.9491638012385146,0.6448274028618676
FDV19,OUT049,0.7649885324837287,0.6666666666666666,0.10752991888192973,1.0,0.764086392822604,1.0,0.0,1.0,0.5586639656001173,0.8325871506790884
FDR44,OUT049,0.19011927734498424,0.6666666666666666,0.31389690132384523,1.0,0.6690648087832911,1.0,0.0,1.0,0.5586639656001173,0.6819657668321354
FDX50,OUT017,0.960945817555676,1.0,0.2285365155680235,0.6666666666666666,0.5882898204969185,0.6666666666666666,0.5,1.0,0.14432907008854023,0.5862876642662193
DRC25,OUT045,0.14855392709113846,1.0,0.13844434895933852,0.25,0.4677968582724876,0.6666666666666666,0.5,1.0,0.42548300017898155,0.6906199984909486
FDA15,OUT027,0.6586315517838741,1.0,0.04855432555954618,0.6666666666666666,0.9685869844206119,1.0,1.0,0.3333333333333333,1.0,0.8821941677533677
FDX22,OUT046,0.2579505450276376,0.6666666666666666,0.06996177007899743,0.9166666666666666,0.8854748999603292,0.3333333333333333,0.0,1.0,0.6372605002446154,0.8663917245269636
FDJ50,OUT045,0.4147751926435619,1.0,0.06586594768135935,0.5833333333333333,0.23695029345522212,0.6666666666666666,0.5,1.0,0.42548300017898155,0.5694339459741135
FDT13,OUT019,0.6586315517838741,1.0,0.09901779022240284,0.5833333333333333,0.8385706427671633,0.3333333333333333,0.0,0.6666666666666666,1.0,0.5222059335942365
FDN12,OUT013,0.7968827667483493,1.0,0.246768178275121,0.5,0.5963799850683675,0.0,1.0,1.0,0.9491638012385146,0.7277120136273477
FDD58,OUT045,0.34486520256600905,0.3333333333333333,0.18110307047805715,0.9166666666666666,0.5362622708843752,0.6666666666666666,0.5,1.0,0.42548300017898155,0.6132392332711544
FDM04,OUT013,0.45470119762922656,0.6666666666666666,0.14336996280421224,0.75,0.22942900293956026,0.0,1.0,1.0,0.9491638012385146,0.5971221991589438
FDA23,OUT049,0.4959501920148339,1.0,0.14391505700090124,0.5,0.5549263269907456,1.0,0.0,1.0,0.5586639656001173,0.6789786531604841
FDW28,OUT010,0.898443812814727,0.3333333333333333,0.45273350835480397,0.75,0.858932377210222,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.2965387825582396
FDA45,OUT018,0.9969609239686839,1.0,0.4750820080460926,0.9166666666666666,0.8092966610651153,1.0,1.0,0.0,0.0,0.743255797821594
NCO26,OUT045,0.29951901818277227,1.0,0.23451161936412449,0.8333333333333333,0.6166717013293037,0.6666666666666666,0.5,1.0,0.42548300017898155,0.6380830816712447
FDV26,OUT035,0.9657586427423424,0.6666666666666666,0.23187621480967252,0.6666666666666666,0.8585400660187359,0.3333333333333333,0.5,1.0,0.3237224473450442,0.8279391189267996
FDC50,OUT027,0.6586315517838741,1.0,0.4136439077486387,0.5833333333333333,0.5122230450420275,1.0,1.0,0.3333333333333333,1.0,0.7661690843486156
NCV05,OUT027,0.6586315517838741,1.0,0.09154400930685823,0.41666666666666663,0.7445772820245651,1.0,1.0,0.3333333333333333,1.0,0.7209943488286031
FDW48,OUT018,0.8895150918671468,1.0,0.026114041974141137,0.5,0.43945936812671915,1.0,1.0,0.0,0.0,0.49600804924207564
FDS55,OUT013,0.27999116328834783,1.0,0.24695149331582672,1.0,0.7264212682254167,0.0,1.0,1.0,0.9491638012385146,0.7822418329311701
FDX32,OUT045,0.7757954947655119,0.6666666666666666,0.3047001222457569,1.0,0.7124038273286284,0.6666666666666666,0.5,1.0,0.42548300017898155,0.7295216400354939
FDC53,OUT035,0.4173906386487911,1.0,0.026900933335105202,0.75,0.5422151547908087,0.3333333333333333,0.5,1.0,0.3237224473450442,0.7064951961448095
FDG35,OUT018,0.9954360186564928,0.6666666666666666,0.021528187798891457,0.3333333333333333,0.8051661251780597,1.0,1.0,0.0,0.0,0.6779904197599208
NCC30,OUT010,0.8371020359104939,1.0,0.14057002265482665,0.8333333333333333,0.8074446628688934,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.39706486933474583
NCZ17,OUT045,0.6350899754176278,1.0,0.24237188474513005,0.41666666666666663,0.08259751432115459,0.6666666666666666,0.5,1.0,0.42548300017898155,0.49618088231106683
FDZ56,OUT049,0.8233077421167214,1.0,0.07849483719630419,1.0,0.789440228302507,1.0,0.0,1.0,0.5586639656001173,0.7456468272503644
NCS05,OUT013,0.599498829890474,1.0,0.06382823621557314,0.41666666666666663,0.6761084665239889,0.0,1.0,1.0,0.9491638012385146,0.7326631910649694
DRC25,OUT027,0.6586315517838741,1.0,0.0,0.25,0.479144555464488,1.0,1.0,0.3333333333333333,1.0,0.622749675556124
FDW59,OUT046,0.686288348657504,1.0,0.0630830816932262,0.08333333333333333,0.4582276693063365,0.3333333333333333,0.0,1.0,0.6372605002446154,0.6093311457379357
FDB36,OUT017,0.11790231798234374,0.6666666666666666,0.1486084628617717,0.5,0.6721310439731583,0.6666666666666666,0.5,1.0,0.14432907008854023,0.6454658860738106
FDT37,OUT045,0.7337324333320427,1.0,0.0,0.5833333333333333,0.9763602280116115,0.6666666666666666,0.5,1.0,0.42548300017898155,0.8656522813257904
FDG47,OUT035,0.6688258098025246,1.0,0.21195978885508132,0.3333333333333333,0.9912426656726057,0.3333333333333333,0.5,1.0,0.3237224473450442,0.8384115403741151
FDM45,OUT045,0.41552354186641405,0.6666666666666666,0.26911092263115605,0.9166666666666666,0.6246588550643013,0.6666666666666666,0.5,1.0,0.42548300017898155,0.6322091873208467
FDQ40,OUT027,0.6586315517838741,0.6666666666666666,0.10917797588013906,0.75,0.8080696707333708,1.0,1.0,0.3333333333333333,1.0,0.7881416088142746
FDF34,OUT049,0.46205124259677666,0.6666666666666666,0.04275754275662921,0.9166666666666666,0.8633184908993625,1.0,0.0,1.0,0.5586639656001173,0.41482591136604874
FDP24,OUT017,0.9768513353336294,1.0,0.2541896587234798,0.5,0.6304843302108418,0.6666666666666666,0.5,1.0,0.14432907008854023,0.6016905984456614
FDT55,OUT019,0.6586315517838741,0.6666666666666666,0.23275471649115007,1.0,0.7491754512475519,0.3333333333333333,0.0,0.6666666666666666,1.0,0.44435861460863346
FDH60,OUT046,0.9479338818411824,0.0,0.24585644181641692,0.5,0.858378123731991,0.3333333333333333,0.0,1.0,0.6372605002446154,0.7713553832385932
FDF57,OUT035,0.7495491156200058,0.6666666666666666,0.0,1.0,0.7886088257582009,0.3333333333333333,0.5,1.0,0.3237224473450442,0.6893173552440589
NCX29,OUT046,0.5090278490356095,1.0,0.2714829033594434,0.41666666666666663,0.7240170253791516,0.3333333333333333,0.0,1.0,0.6372605002446154,0.4311368382409514
FDD34,OUT013,0.36011641053805143,1.0,0.04830545755481665,0.9166666666666666,0.766581605000991,0.0,1.0,1.0,0.9491638012385146,0.7193175008917746
FDQ15,OUT049,0.9689474275438144,0.6666666666666666,0.4607566893104495,0.16666666666666666,0.44790243037774413,1.0,0.0,1.0,0.5586639656001173,0.6881142942424116
FDL12,OUT035,0.8071742713691012,0.6666666666666666,0.37031995778397636,0.5,0.3054487478794159,0.3333333333333333,0.5,1.0,0.3237224473450442,0.4661797244891631
FDS22,OUT013,0.8467781802878669,0.6666666666666666,0.07044996563059953,0.9166666666666666,0.16788388361225914,0.0,1.0,1.0,0.9491638012385146,0.5105727803057275
NCM29,OUT018,0.599498829890474,1.0,0.05394209587043794,0.41666666666666663,0.674946445313461,1.0,1.0,0.0,0.0,0.630901155010159
FDO24,OUT049,0.5765823834672308,0.0,0.0,0.5,0.7508655612535962,1.0,0.0,1.0,0.5586639656001173,0.7144653115188039
NCJ43,OUT046,0.24347925668920856,1.0,0.08243041461666599,0.8333333333333333,0.8029468116421898,0.3333333333333333,0.0,1.0,0.6372605002446154,0.6626766729098935
FDA37,OUT046,0.3490227120769205,0.6666666666666666,0.16817380423043818,0.5833333333333333,0.6390088041229274,0.3333333333333333,0.0,1.0,0.6372605002446154,0.5465237629907608
NCM07,OUT018,0.46863012677627425,1.0,0.12218553904841492,0.3333333333333333,0.4672637834978213,1.0,1.0,0.0,0.0,0.6188109335383499
FDT49,OUT035,0.27814430895233677,1.0,0.4609656841089298,0.5833333333333333,0.5789237270808028,0.3333333333333333,0.5,1.0,0.3237224473450442,0.5960792748352942
FDP23,OUT035,0.25075533935417527,1.0,0.10834686588255167,0.08333333333333333,0.904570857527665,0.3333333333333333,0.5,1.0,0.3237224473450442,0.8239646672955684
DRF51,OUT018,0.8030772829733017,1.0,0.5070595886217911,0.6666666666666666,0.09125979549618313,1.0,1.0,0.0,0.0,0.34765625421964585
NCZ41,OUT017,0.9528440596626411,1.0,0.19728202130589786,0.41666666666666663,0.6415251350066118,0.6666666666666666,0.5,1.0,0.14432907008854023,0.7231449841401173
DRJ11,OUT049,0.4758245708351496,1.0,0.25951825870669243,0.0,0.8397200744546556,1.0,0.0,1.0,0.5586639656001173,0.8708716211488908
FDP37,OUT017,0.7968827667483493,1.0,0.43824416560958307,0.3333333333333333,0.6557387935144359,0.6666666666666666,0.5,1.0,0.14432907008854023,0.7189527198976208
FDT60,OUT019,0.6586315517838741,1.0,0.40279836824247667,0.5,0.6417828794746803,0.3333333333333333,0.0,0.6666666666666666,1.0,0.21990264471744225
FDA09,OUT035,0.6960594323787082,0.6666666666666666,0.45475723344237856,0.9166666666666666,0.8127798205309853,0.3333333333333333,0.5,1.0,0.3237224473450442,0.6677113024234821
FDJ46,OUT046,0.5765823834672308,1.0,0.1364941338151623,0.9166666666666666,0.8009847655282272,0.3333333333333333,0.0,1.0,0.6372605002446154,0.6792682031590752
FDO48,OUT013,0.7714943360460917,0.6666666666666666,0.08166616699800142,0.5,0.9093271867944539,0.0,1.0,1.0,0.9491638012385146,0.7586344357803029
FDS59,OUT018,0.762805319602518,0.6666666666666666,0.1342066529799719,0.08333333333333333,0.5824835378168358,1.0,1.0,0.0,0.0,0.6291930910826881
FDH44,OUT046,0.9279120175616227,0.6666666666666666,0.07878461071344756,1.0,0.717758344424348,0.3333333333333333,0.0,1.0,0.6372605002446154,0.5486836486027632
NCM05,OUT035,0.2617555347087346,1.0,0.18220861252241338,0.41666666666666663,0.9954932949506601,0.3333333333333333,0.5,1.0,0.3237224473450442,0.810915436257306
NCU06,OUT019,0.6586315517838741,1.0,0.3967136146517656,0.8333333333333333,0.9265322020131896,0.3333333333333333,0.0,0.6666666666666666,1.0,0.5927169761729031
FDV13,OUT049,0.8657070730169283,0.6666666666666666,0.08420997950284548,0.5833333333333333,0.48285283074124985,1.0,0.0,1.0,0.5586639656001173,0.615794837300191
FDA23,OUT013,0.4959501920148339,1.0,0.14357207556159554,0.5,0.5531075626551525,0.0,1.0,1.0,0.9491638012385146,0.6603607261857466
FDJ60,OUT017,0.9363298475723774,0.6666666666666666,0.1914855217020172,0.5,0.7731582888388373,0.6666666666666666,0.5,1.0,0.14432907008854023,0.7423056222572656
FDN13,OUT049,0.9107406657425463,1.0,0.4637603196053991,0.3333333333333333,0.5370447364509259,1.0,0.0,1.0,0.5586639656001173,0.6383049356632265
DRF49,OUT035,0.30264294981597595,0.3333333333333333,0.2164021250671014,0.25,0.605008553321321,0.3333333333333333,0.5,1.0,0.3237224473450442,0.6217736447298287
FDK20,OUT018,0.6586315517838741,0.6666666666666666,0.12706483614767602,1.0,0.6348314272744209,1.0,1.0,0.0,0.0,0.6340385914583769
FDB27,OUT027,0.6586315517838741,1.0,0.16785448056869093,0.6666666666666666,0.8578232109839945,1.0,1.0,0.3333333333333333,1.0,0.8669960169249554
NCS18,OUT046,0.6611952066423432,1.0,0.12853922818847005,0.8333333333333333,0.5809272622454902,0.3333333333333333,0.0,1.0,0.6372605002446154,0.6250851840050923
FDZ49,OUT027,0.6586315517838741,0.6666666666666666,0.4034850954539709,0.5833333333333333,0.9106716537191368,1.0,1.0,0.3333333333333333,1.0,0.8483514759407099
FDN32,OUT035,0.8712794632875336,1.0,0.04737471021886998,1.0,0.8283423372329883,0.3333333333333333,0.5,1.0,0.3237224473450442,0.7025142995465533
FDO37,OUT049,0.36941891747797917,1.0,0.06519641643715465,0.3333333333333333,0.9300618945195911,1.0,0.0,1.0,0.5586639656001173,0.8936050340011689
NCD31,OUT018,0.6324206025393473,0.3333333333333333,0.04719173014476635,0.8333333333333333,0.7772174073345117,1.0,1.0,0.0,0.0,0.7770000811512238
NCV30,OUT027,0.6586315517838741,1.0,0.1998009031600956,0.8333333333333333,0.32165656556052347,1.0,1.0,0.3333333333333333,1.0,0.6977124602453858
FDY49,OUT049,0.8600862966971818,0.6666666666666666,0.03663544038978809,0.5833333333333333,0.7802111571874404,1.0,0.0,1.0,0.5586639656001173,0.5937809941658448
FDM10,OUT027,0.6586315517838741,1.0,0.23022467415880174,0.9166666666666666,0.8994061154468156,1.0,1.0,0.3333333333333333,1.0,0.7645430977728339
FDT11,OUT046,0.17185337814853185,0.6666666666666666,0.08944329062322388,0.08333333333333333,0.8334385596513383,0.3333333333333333,0.0,1.0,0.6372605002446154,0.7991822347143457
FDD39,OUT013,0.8409898674512628,0.0,0.21345447682680946,0.6666666666666666,0.9053603167848179,0.0,1.0,1.0,0.9491638012385146,0.7971346396107312
NCL31,OUT035,0.31324054540290946,1.0,0.3662045063434574,0.3333333333333333,0.704133754247652,0.3333333333333333,0.5,1.0,0.3237224473450442,0.7082561700856908
FDZ47,OUT035,0.9799860727220115,0.6666666666666666,0.24142406020277996,0.5,0.5425219060746582,0.3333333333333333,0.5,1.0,0.3237224473450442,0.5505665572356976
NCU18,OUT019,0.6586315517838741,1.0,0.29772053278399135,0.8333333333333333,0.7070991568738112,0.3333333333333333,0.0,0.6666666666666666,1.0,0.4738538969524505
FDJ58,OUT027,0.6586315517838741,0.6666666666666666,0.31908970889173227,0.9166666666666666,0.7957901153659339,1.0,1.0,0.3333333333333333,1.0,0.6424652380210208
FDX12,OUT010,0.8966678939897912,0.6666666666666666,0.13284959669472984,0.5,0.9532108252121141,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.4473915262380813
FDV60,OUT018,0.9641583403063492,0.6666666666666666,0.3588385389965134,0.5,0.8540961537222329,1.0,1.0,0.0,0.0,0.7130527393177785
NCB19,OUT027,0.6586315517838741,1.0,0.2736325332572809,0.8333333333333333,0.46395211393230884,1.0,1.0,0.3333333333333333,1.0,0.6906199984909486
FDH45,OUT019,0.6586315517838741,0.6666666666666666,0.5633802823334825,1.0,0.14152741905964183,0.3333333333333333,0.0,0.6666666666666666,1.0,0.21990264471744225
FDB03,OUT013,0.8804614896602481,0.6666666666666666,0.4771791547676887,0.6666666666666666,0.9519224545230216,0.0,1.0,1.0,0.9491638012385146,0.8237695469908609
FDI27,OUT017,0.41962406929110885,0.6666666666666666,0.0,0.6666666666666666,0.15449793086087604,0.6666666666666666,0.5,1.0,0.14432907008854023,0.45285034082179
FDN22,OUT017,0.919383277511691,0.6666666666666666,0.42354298694006637,0.9166666666666666,0.9727995253998003,0.6666666666666666,0.5,1.0,0.14432907008854023,0.754551579407999
FDQ37,OUT035,0.9815477670999211,1.0,0.27176080687827,0.3333333333333333,0.8464747488627857,0.3333333333333333,0.5,1.0,0.3237224473450442,0.8267926157292268
FDM02,OUT035,0.6534735802250367,0.6666666666666666,0.22449192174444468,0.5833333333333333,0.4696071671949613,0.3333333333333333,0.5,1.0,0.3237224473450442,0.4869481942097208
FDW38,OUT046,0.10110339918976408,0.6666666666666666,0.4223015154485927,0.6666666666666666,0.2522328641252658,0.3333333333333333,0.0,1.0,0.6372605002446154,0.5448530738342762
FDP34,OUT019,0.6586315517838741,1.0,0.7316530783302834,0.9166666666666666,0.7508733136384569,0.3333333333333333,0.0,0.6666666666666666,1.0,0.37506973392586085
FDY55,OUT046,0.8429250617346207,1.0,0.0,1.0,0.979471102981103,0.3333333333333333,0.0,1.0,0.6372605002446154,0.8259275553416449
FDL34,OUT013,0.8132715409919518,1.0,0.12458267881366815,0.9166666666666666,0.7031525329691122,0.0,1.0,1.0,0.9491638012385146,0.7737743866967793
FDA09,OUT018,0.6960594323787082,0.6666666666666666,0.4566960779929903,0.9166666666666666,0.8156432552742792,1.0,1.0,0.0,0.0,0.8675605665745926
FDM51,OUT017,0.6161689873185427,0.6666666666666666,0.07939583036253484,0.16666666666666666,0.5414170299304306,0.6666666666666666,0.5,1.0,0.14432907008854023,0.5726371288799058
FDI34,OUT018,0.549792822335534,0.6666666666666666,0.26030790897439715,0.9166666666666666,0.9335703220659486,1.0,1.0,0.0,0.0,0.7655482308398157
NCD31,OUT017,0.6324206025393473,0.3333333333333333,0.047266126227084676,0.8333333333333333,0.778062028717069,0.6666666666666666,0.5,1.0,0.14432907008854023,0.7602472298778052
FDW33,OUT035,0.46863012677627425,1.0,0.301780075253475,0.9166666666666666,0.5684620321292706,0.3333333333333333,0.5,1.0,0.3237224473450442,0.6587987663688738
NCP05,OUT035,0.9446396151606036,1.0,0.07698690281803992,0.41666666666666663,0.7373800466266349,0.3333333333333333,0.5,1.0,0.3237224473450442,0.7468489760953086
FDL56,OUT013,0.7314410256095512,1.0,0.38270219311891623,1.0,0.47663728820838713,0.0,1.0,1.0,0.9491638012385146,0.5905684321628236
FDN01,OUT027,0.6586315517838741,1.0,0.21939758217696062,0.3333333333333333,0.8108724144716222,1.0,1.0,0.3333333333333333,1.0,0.8923946974737399
FDA25,OUT045,0.8331907127979608,0.6666666666666666,0.20787392714612826,0.5833333333333333,0.5639037121815829,0.6666666666666666,0.5,1.0,0.42548300017898155,0.6053296289913378
FDF08,OUT010,0.740558387679163,0.6666666666666666,0.3323602117071753,1.0,0.48391087181874726,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.2785226134962231
FDH08,OUT035,0.32366743402149956,1.0,0.05306414231612742,1.0,0.9263275441070014,0.3333333333333333,0.5,1.0,0.3237224473450442,0.43934015870851184
DRH03,OUT049,0.8619653169009565,0.0,0.10694214994013782,0.6666666666666666,0.5102425532646824,1.0,0.0,1.0,0.5586639656001173,0.5577737557879793
FDQ31,OUT018,0.15473768411414102,0.6666666666666666,0.1646408566657568,1.0,0.47752632953330654,1.0,1.0,0.0,0.0,0.6265978637104795
FDO10,OUT017,0.7104449578545042,0.6666666666666666,0.03905049477794984,0.9166666666666666,0.2678492096722165,0.6666666666666666,0.5,1.0,0.14432907008854023,0.5548793526212995
FDT39,OUT049,0.20581904459892564,0.0,0.030096009223737796,0.16666666666666666,0.7306850483959573,1.0,0.0,1.0,0.5586639656001173,0.6825908827978037
FDM22,OUT027,0.6586315517838741,0.6666666666666666,0.12714901020962366,0.9166666666666666,0.2499192750923549,1.0,1.0,0.3333333333333333,1.0,0.6479957399585853
FDR21,OUT010,0.9479338818411824,1.0,0.3411672480083099,0.9166666666666666,0.8029398780472357,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.5485573650717289
FDQ01,OUT017,0.9479338818411824,0.6666666666666666,0.492128778165956,0.5833333333333333,0.9791103863165791,0.6666666666666666,0.5,1.0,0.14432907008854023,0.7825543004709387
FDZ03,OUT049,0.7104449578545042,0.6666666666666666,0.24029032006083187,0.6666666666666666,0.833359615453579,1.0,0.0,1.0,0.5586639656001173,0.8203425114726689
NCK05,OUT018,0.960945817555676,1.0,0.23682068118394053,0.41666666666666663,0.3268841281280639,1.0,1.0,0.0,0.0,0.5661682685235524
FDW55,OUT013,0.6586315517838741,0.6666666666666666,0.06684597469477142,1.0,0.9711973174329502,0.0,1.0,1.0,0.9491638012385146,0.8296914014616713
FDF47,OUT049,0.9846598981216568,1.0,0.2977244183965753,0.3333333333333333,0.9159232010390626,1.0,0.0,1.0,0.5586639656001173,0.7834882185293354
DRO59,OUT019,0.6586315517838741,1.0,0.2887323952668756,0.0,0.4255326182215309,0.3333333333333333,0.0,0.6666666666666666,1.0,0.13795774864592314
NCM55,OUT046,0.7968827667483493,1.0,0.20319114581684508,0.3333333333333333,0.8312772677265712,0.3333333333333333,0.0,1.0,0.6372605002446154,0.780038074022607
FDY31,OUT017,0.17619783744696216,1.0,0.13340581178260733,1.0,0.7212662247548653,0.6666666666666666,0.5,1.0,0.14432907008854023,0.6647087320075155
FDJ57,OUT019,0.6586315517838741,0.6666666666666666,0.0,0.3333333333333333,0.8274110286127891,0.3333333333333333,0.0,0.6666666666666666,1.0,0.2877729676522668
FDV51,OUT018,0.8272790552210192,1.0,0.09948948410112693,0.16666666666666666,0.7770246194002768,1.0,1.0,0.0,0.0,0.6365218156063016
DRG36,OUT046,0.7337324333320427,1.0,0.29044107817490755,0.25,0.7909837030049749,0.3333333333333333,0.0,1.0,0.6372605002446154,0.715773043267539
DRF13,OUT013,0.6324206025393473,1.0,0.0,0.25,0.7158421360771006,0.0,1.0,1.0,0.9491638012385146,0.7713220022807706
NCJ54,OUT045,0.5021950325813855,1.0,0.183284382126148,0.8333333333333333,0.9367788121951102,0.6666666666666666,0.5,1.0,0.42548300017898155,0.8706135610411484
